Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2009-05-01 00:00:00+09:00,542.5558471679688,818.8632721360938,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-06-01 00:00:00+09:00,492.9673767089844,744.0208805330469,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-07-01 00:00:00+09:00,472.5485534667969,713.2033628516094,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-08-01 00:00:00+09:00,510.4690856933594,770.4356851319219,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-09-01 00:00:00+09:00,481.2994079589844,726.4107651510469,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-10-01 00:00:00+09:00,426.3564453125,643.4869990385,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-11-01 00:00:00+09:00,446.0043029785156,673.1409214924531,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2009-12-01 00:00:00+09:00,464.66973876953125,701.3121040674063,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-01-01 00:00:00+09:00,445.02203369140625,671.6584119097812,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-02-01 00:00:00+09:00,447.7725524902344,675.8096874612969,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-03-01 00:00:00+09:00,509.85955810546875,769.5157434195937,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-04-01 00:00:00+09:00,537.9925537109375,811.9760301471875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-05-01 00:00:00+09:00,446.63922119140625,674.0991845137812,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-06-01 00:00:00+09:00,381.10296630859375,575.1872800582188,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-07-01 00:00:00+09:00,381.5001525878906,575.7867414003281,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-08-01 00:00:00+09:00,373.7549133300781,564.0970840217657,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-09-01 00:00:00+09:00,380.7056579589844,574.5876344790469,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-10-01 00:00:00+09:00,393.8294372558594,594.3949610684218,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-11-01 00:00:00+09:00,386.3797302246094,583.1513416181718,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2010-12-01 00:00:00+09:00,409.7356262207031,618.4016951418906,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-01-01 00:00:00+09:00,393.02410888671875,593.1795031078437,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-02-01 00:00:00+09:00,431.883544921875,651.828884754375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-03-01 00:00:00+09:00,381.3460998535156,575.5542342274531,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-04-01 00:00:00+09:00,385.8843994140625,582.4037536778125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-05-01 00:00:00+09:00,387.1099853515625,584.2534937853125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-06-01 00:00:00+09:00,383.22869873046875,578.3955842645937,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-07-01 00:00:00+09:00,394.6684265136719,595.6612223989844,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-08-01 00:00:00+09:00,364.2306213378906,549.7223556943281,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-09-01 00:00:00+09:00,346.4583740234375,522.8992357056875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-10-01 00:00:00+09:00,324.5265808105469,489.7982378123594,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-11-01 00:00:00+09:00,308.5390319824219,465.6687097367344,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2011-12-01 00:00:00+09:00,296.0811462402344,446.8663963232969,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-01-01 00:00:00+09:00,324.5265808105469,489.7982378123594,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-02-01 00:00:00+09:00,361.90008544921875,546.2049477563437,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-03-01 00:00:00+09:00,352.7643127441406,532.4165999395781,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-04-01 00:00:00+09:00,312.7217712402344,471.98159268329687,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-05-01 00:00:00+09:00,253.88880920410156,383.18676712969534,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-06-01 00:00:00+09:00,291.6346435546875,440.1554231439375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-07-01 00:00:00+09:00,267.2215270996094,403.30943848117187,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-08-01 00:00:00+09:00,260.2148742675781,392.7345074492656,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-09-01 00:00:00+09:00,284.8868103027344,429.97112074379686,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-10-01 00:00:00+09:00,290.94781494140625,439.11881331178125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-11-01 00:00:00+09:00,307.5058288574219,464.1093272397344,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2012-12-01 00:00:00+09:00,366.6416015625,553.3611758565,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-01-01 00:00:00+09:00,412.6600341796875,622.8154163889375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-02-01 00:00:00+09:00,412.4448547363281,622.4906525070156,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-03-01 00:00:00+09:00,444.27081298828125,670.5246170271563,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-04-01 00:00:00+09:00,568.28125,857.68985128,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-05-01 00:00:00+09:00,556.9548950195312,840.5953233174063,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-06-01 00:00:00+09:00,549.3314208984375,829.0894424086875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-07-01 00:00:00+09:00,553.6876220703125,835.6641262210625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-08-01 00:00:00+09:00,541.2720336914062,816.9256509497812,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-09-01 00:00:00+09:00,557.6083374023438,841.5815443129687,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-10-01 00:00:00+09:00,556.0715942382812,839.2621839331563,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-11-01 00:00:00+09:00,607.1641235351562,916.3746064425312,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2013-12-01 00:00:00+09:00,621.4788208007812,937.9793498136562,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-01-01 00:00:00+09:00,531.1859741210938,801.7030636607187,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-02-01 00:00:00+09:00,530.3051147460938,800.3736090177188,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-03-01 00:00:00+09:00,520.6149291992188,785.7485025223438,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-04-01 00:00:00+09:00,510.5335388183594,770.5329623009219,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-05-01 00:00:00+09:00,537.286376953125,810.910218740625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-06-01 00:00:00+09:00,545.5352783203125,823.3600382390625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-07-01 00:00:00+09:00,530.48681640625,800.64784588525,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-08-01 00:00:00+09:00,523.1297607421875,789.5440623654375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-09-01 00:00:00+09:00,533.3849487304688,805.0219101045938,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-10-01 00:00:00+09:00,531.8803100585938,802.7510040722187,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-11-01 00:00:00+09:00,625.1708984375,943.5516918875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2014-12-01 00:00:00+09:00,649.87548828125,980.83758859625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-01-01 00:00:00+09:00,651.9058227539062,983.9019115382813,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-02-01 00:00:00+09:00,745.1964111328125,1124.7025993535624,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-03-01 00:00:00+09:00,760.3125,1147.51685904,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-04-01 00:00:00+09:00,784.7772827148438,1184.4408220394687,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-05-01 00:00:00+09:00,881.0935668945312,1329.8081018044063,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-06-01 00:00:00+09:00,869.2388916015625,1311.9161958353125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-07-01 00:00:00+09:00,890.6680297851562,1344.2585515645312,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-08-01 00:00:00+09:00,872.2025756835938,1316.3891953572188,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-09-01 00:00:00+09:00,727.8993530273438,1098.5966681899688,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-10-01 00:00:00+09:00,827.4341430664062,1248.8215423447812,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-11-01 00:00:00+09:00,799.791748046875,1207.101704371375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2015-12-01 00:00:00+09:00,822.3662719726562,1241.1727564580312,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-01-01 00:00:00+09:00,742.8939819335938,1121.2276119992187,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-02-01 00:00:00+09:00,707.8800048828125,1068.3820662955625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-03-01 00:00:00+09:00,722.3924560546875,1090.2852737079374,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-04-01 00:00:00+09:00,695.8275146484375,1050.1916041666875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-05-01 00:00:00+09:00,741.1846923828125,1118.6478325315625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-06-01 00:00:00+09:00,614.489501953125,927.430580444625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-07-01 00:00:00+09:00,704.61767578125,1063.45833080025,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-08-01 00:00:00+09:00,692.0771484375,1044.5312888955,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-09-01 00:00:00+09:00,653.8693237304688,986.8653646885938,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-10-01 00:00:00+09:00,744.1202392578125,1123.0783654105626,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-11-01 00:00:00+09:00,845.8945922851562,1276.6833448325312,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2016-12-01 00:00:00+09:00,863.7706298828125,1303.6631123835625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-01-01 00:00:00+09:00,904.5281982421875,1365.1772882334376,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-02-01 00:00:00+09:00,905.4813842773438,1366.6159033359688,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-03-01 00:00:00+09:00,843.7493896484375,1273.4456548146875,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-04-01 00:00:00+09:00,882.3707275390625,1331.7356820708126,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-05-01 00:00:00+09:00,943.8355712890625,1424.5027277808124,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-06-01 00:00:00+09:00,916.8687744140625,1383.8025498298125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-07-01 00:00:00+09:00,940.67724609375,1419.73596226275,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-08-01 00:00:00+09:00,881.6419067382812,1330.6356946891563,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-09-01 00:00:00+09:00,880.1844482421875,1328.4359962814376,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-10-01 00:00:00+09:00,948.4639892578125,1431.4882602425625,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-11-01 00:00:00+09:00,903.94677734375,1364.29976710475,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2017-12-01 00:00:00+09:00,943.270263671875,1423.649525944375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-01-01 00:00:00+09:00,917.7965087890625,1385.2027515048126,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-02-01 00:00:00+09:00,824.0631713867188,1243.7338358638438,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-03-01 00:00:00+09:00,829.7514038085938,1252.3189145022188,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-04-01 00:00:00+09:00,926.4324340820312,1398.2366946099062,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-05-01 00:00:00+09:00,873.9547119140625,1319.0336420338126,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-06-01 00:00:00+09:00,868.90869140625,1311.41783458125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-07-01 00:00:00+09:00,860.8353271484375,1299.2329479786874,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-08-01 00:00:00+09:00,861.5922241210938,1300.3753098847187,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-09-01 00:00:00+09:00,957.21240234375,1444.69197780075,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-10-01 00:00:00+09:00,875.3323364257812,1321.1128494026561,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-11-01 00:00:00+09:00,885.3551025390625,1336.2399097748125,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2018-12-01 00:00:00+09:00,804.9151000976562,1214.8342260030313,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2019-01-01 00:00:00+09:00,831.1287231445312,1254.3976612784063,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
2019-02-01 00:00:00+09:00,859.1414794921875,1296.6764744994375,MS&amp;AD Insurance,Financial Services,Insurance - Property & Casualty,10.900569,1.1895351,0.10762,0.17593999,0.020750001,13.882,,Mega Cap
